sg_data_point,time,pressure,depth,temperature,conductivity,salinity,sigma_theta,density,latitude,longitude,buoyancy,speed,glide_angle,horz_speed,vert_speed,polar_heading
219,2023-05-12 19:49:24.800000000,115.55009122171401,114.5514558768448,8.510873436376121,3.1961533662519286,29.983612282340626,23.270837887858306,1023.2692275181505,47.7211739186884,-122.39798459784147,214.1607178175049,33.12603141221995,18.981522755420144,31.324754377954317,10.774679590791317,1.3962634015954636
220,2023-05-12 19:49:34.800000000,114.41270791961875,113.42421496607577,8.513697502714157,3.196202008554775,29.982094759740967,23.269228288301065,1023.2676332653167,47.72120860273122,-122.3979736367455,214.32166911817123,33.230595868101354,19.06076857032087,31.408653431109286,10.85214224904657,1.368338133563555
221,2023-05-12 19:49:44.800000000,113.41623936291583,112.43662711908101,8.521500133167912,3.1964509159004475,29.978720758044393,23.265452070860647,1023.2638692945916,47.72124322072235,-122.39796176302829,214.34186510283004,33.27905120630264,19.098814569955483,31.447228528348433,10.888850585692767,1.3526301702956054
222,2023-05-12 19:49:54.800000000,112.3895747893431,111.41910738345416,8.531675491644066,3.196748814198729,29.97382708671805,23.26014393637172,1023.2585733580255,47.72127780878594,-122.39794956179962,214.28973677660272,33.27722454134862,19.096709940328616,31.44590234481374,10.887097817865556,1.3526301702956054
223,2023-05-12 19:50:04.800000000,111.18173411455166,110.22201886495706,8.53779176387715,3.1968982428678028,29.97065746315453,23.2567658949622,1023.2552109996604,47.721312404295894,-122.39793732054873,214.3680971803338,33.31552522203633,19.12643262706514,31.476436737565,10.915958552789002,1.3508848410436116
224,2023-05-12 19:50:14.800000000,110.13493886306574,109.18453648512833,8.54311888005839,3.1970967558120047,29.968500243454198,23.254296031225635,1023.2527547128733,47.721346951466884,-122.39792464426269,214.46977210129455,33.32978665207322,19.132415779181965,31.488770339748374,10.923919661151906,1.3316862192716736
225,2023-05-12 19:50:24.800000000,108.97742488305728,108.03731426877594,8.545673934821988,3.197047351885435,29.96597261532727,23.251933004655257,1023.2504075195878,47.72138139602684,-122.39791147684768,214.57941762175938,33.245125485545216,19.055753416083867,31.423336622793972,10.854136724780249,1.3264502315156905
226,2023-05-12 19:50:34.800000000,107.80984556409224,106.88010969188007,8.554457400960713,3.19699648575886,29.958624332877235,23.244898934958087,1023.2433882082136,47.721415718223724,-122.39789801557448,214.4396759610681,33.13072468721288,18.96552032007627,31.332200969686493,10.76745562772719,1.315978256003725
227,2023-05-12 19:50:50.378000128,106.08867260251444,105.17421859802441,8.57612090975327,3.197145598696281,29.942963194058063,23.229492283851528,1023.2280015939102,47.72145955058606,-122.39788330549054,213.9782918162571,32.49146941155712,18.45627040244555,30.82028868163734,10.286174706988463,1.399754060099452
228,2023-05-12 19:51:00.378000128,105.03181201207195,104.12673456378774,8.579931348216029,3.1968468984437566,29.936935571959356,23.22420872591249,1023.222732402783,47.72150346629448,-122.39787305031659,213.89375877428387,32.130733554384676,18.158181538177626,30.53061538634383,10.013269339931222,1.5306537539990268
229,2023-05-12 19:51:10.378000128,103.91455938788985,103.01938846878147,8.591019518261414,3.197244223106965,29.932792822337333,23.21935049746878,1023.2178876696454,47.72153797676085,-122.39787123906598,213.90087330855891,32.58167404069645,18.55990990149277,30.887145327152552,10.370618922395668,1.6737707526625627
230,2023-05-12 19:51:25.378000128,102.1128637146593,101.23365556598077,8.60037559026795,3.1977912582191257,29.930860647355612,23.21646210645713,1023.2150228164039,47.721581215497025,-122.39787758850612,214.3953187868796,33.66979940105741,19.46783551713206,31.744854334950848,11.221390954788019,1.8291050560900575
231,2023-05-12 19:51:35.379000064,100.90502303986786,100.03650746413773,8.60909437585491,3.1975918895187245,29.921601899270087,23.207937367335944,1023.2065137185205,47.721624204325565,-122.39788805249864,214.20624140822738,33.44906293122851,19.267901505146387,31.57544597292675,11.037709118656334,1.870992958137921
232,2023-05-12 19:51:45.378000128,99.74750905985941,98.88923396070828,8.613622935774956,3.197342160655956,29.915696119612196,23.202643249421612,1023.2012353189707,47.72165816156737,-122.39789714926034,214.15771374271105,32.90162328724737,18.789533241837827,31.148233783140018,10.59737453932781,1.8622663118779494
233,2023-05-12 19:51:55.379000064,98.60006041880754,97.7519303993884,8.619403894826029,3.197441197385315,29.91256955576433,23.199343923323,1023.1979511885318,47.7216918608187,-122.39790590132122,214.24081996856577,32.55475351285016,18.48118389115138,30.875833510402128,10.319635716456226,1.8605209826259557
234,2023-05-12 19:52:05.378000128,97.42241576088588,96.58469122352497,8.623936942350246,3.197690116095515,29.91157080041465,23.1978900412322,1023.1965131257997,47.72172536905392,-122.3979147179135,214.42371429838343,32.41975935501878,18.360496641669485,30.769380108104073,10.212053877665221,1.8692476288859274
235,2023-05-12 19:52:15.378000128,96.28503245879061,95.45735133904753,8.627039000156433,3.1973409605698575,29.904949706648186,23.192242051970425,1023.1908809489315,47.721758905107606,-122.39792335949691,214.3390680428201,32.54317623267785,18.479019122113506,30.865243035319107,10.31479964331901,1.8517943363659841
236,2023-05-12 19:52:25.378000128,95.2483025462613,94.42977063462067,8.635597897525074,3.1964945894316394,29.88981037662607,23.17913793846151,1023.1777904557895,47.72179291286191,-122.39793009797802,213.85006090902476,32.81806226357744,18.732881132655756,31.07956240452145,10.539734886585254,1.7715091907742444
